Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
74.00,2,TRUE,TRUE,TRUE,Shahran,2390000000.00,79666.67
45.00,1,TRUE,FALSE,TRUE,Ray - Pilgosh,990000000.00,33000.00
78.00,2,TRUE,TRUE,TRUE,Ekhtiarieh,4700000000.00,156666.67
75.00,2,FALSE,TRUE,TRUE,Parand,280000000.00,9333.33
103.00,2,TRUE,TRUE,TRUE,Islamshahr,1442000000.00,48066.67
61.00,1,FALSE,FALSE,FALSE,Feiz Garden,1800000000.00,60000.00
124.00,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,3900000000.00,130000.00
62.00,1,FALSE,FALSE,FALSE,Damavand,710000000.00,23666.67
110.00,2,TRUE,TRUE,TRUE,Gholhak,7000000000.00,233333.33
180.00,3,TRUE,TRUE,TRUE,Pasdaran,13000000000.00,433333.33
40.00,1,TRUE,TRUE,FALSE,Andisheh,260000000.00,8666.67
95.00,2,TRUE,TRUE,TRUE,Republic,1450000000.00,48333.33
104.00,2,TRUE,TRUE,FALSE,Tehran Now,2200000000.00,73333.33
37.00,1,TRUE,TRUE,FALSE,Andisheh,345000000.00,11500.00
60.00,1,TRUE,TRUE,FALSE,Shahryar,600000000.00,20000.00
69.00,2,TRUE,TRUE,TRUE,Shahran,2600000000.00,86666.67
700.00,3,TRUE,TRUE,FALSE,Damavand,7000000000.00,233333.33
60.00,1,TRUE,TRUE,TRUE,Northern Chitgar,875000000.00,29166.67
95.00,2,TRUE,FALSE,TRUE,Niavaran,9000000000.00,300000.00
51.00,1,TRUE,TRUE,FALSE,Andisheh,670000000.00,22333.33
106.00,2,TRUE,TRUE,TRUE,Zargandeh,5600000000.00,186666.67
100.00,2,TRUE,TRUE,TRUE,Narmak,3200000000.00,106666.67
80.00,2,TRUE,TRUE,TRUE,Koohsar,2400000000.00,80000.00
78.00,2,TRUE,TRUE,TRUE,Ghiyamdasht,640000000.00,21333.33
90.00,2,TRUE,TRUE,TRUE,Damavand,1350000000.00,45000.00
95.00,2,FALSE,TRUE,TRUE,Saadat Abad,9500000000.00,316666.67
86.00,3,FALSE,TRUE,TRUE,Parand,330000000.00,11000.00
65.00,1,TRUE,TRUE,TRUE,Golestan,360000000.00,12000.00
102.00,1,FALSE,TRUE,FALSE,Islamshahr,1650000000.00,55000.00
75.00,2,TRUE,TRUE,TRUE,Southern Janatabad,2700000000.00,90000.00
150.00,5,TRUE,TRUE,FALSE,Shahr-e-Ziba,10700000000.00,356666.67
60.00,1,TRUE,TRUE,TRUE,Parand,390000000.00,13000.00
72.00,1,TRUE,TRUE,TRUE,Elahieh,8250000000.00,275000.00
93.00,2,FALSE,FALSE,FALSE,Pirouzi,5500000000.00,183333.33
106.00,2,TRUE,TRUE,TRUE,Gholhak,6400000000.00,213333.33
48.00,1,FALSE,TRUE,FALSE,Shahedshahr,210000000.00,7000.00
75.00,2,TRUE,TRUE,FALSE,Southern Janatabad,2100000000.00,70000.00
163.00,2,TRUE,TRUE,TRUE,Farmanieh,9780000000.00,326000.00
138.00,3,TRUE,TRUE,TRUE,Kahrizak,1242000000.00,41400.00
119.00,2,TRUE,TRUE,TRUE,Shahran,4000000000.00,133333.33
65.00,2,TRUE,TRUE,TRUE,Abazar,2500000000.00,83333.33
57.00,1,FALSE,FALSE,TRUE,Pakdasht,450000000.00,15000.00
74.00,2,FALSE,TRUE,TRUE,Telecommunication,780000000.00,26000.00
119.00,3,TRUE,TRUE,TRUE,Shahran,5500000000.00,183333.33
75.00,2,FALSE,TRUE,TRUE,Parand,280000000.00,9333.33
68.00,1,FALSE,FALSE,FALSE,Islamshahr,815000000.00,27166.67
180.00,4,TRUE,TRUE,TRUE,Northern Chitgar,2720000000.00,90666.67
70.00,1,TRUE,TRUE,TRUE,Hakimiyeh,2310000000.00,77000.00
58.00,1,FALSE,FALSE,FALSE,Parand,255000000.00,8500.00
60.00,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,1985000000.00,66166.67
88.00,2,FALSE,TRUE,FALSE,Air force,2500000000.00,83333.33
82.00,2,TRUE,TRUE,TRUE,Shahran,2800000000.00,93333.33
63.00,1,TRUE,TRUE,TRUE,Ray,1134000000.00,37800.00
120.00,3,TRUE,TRUE,TRUE,Northern Chitgar,1750000000.00,58333.33
56.00,1,FALSE,FALSE,FALSE,Republic,1900000000.00,63333.33
75.00,2,TRUE,FALSE,TRUE,Saadat Abad,3850000000.00,128333.33
60.00,1,FALSE,TRUE,FALSE,Golestan,420000000.00,14000.00
50.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,330000000.00,11000.00
253.00,5,TRUE,TRUE,FALSE,North Program Organization,30360000000.00,1012000.00
111.00,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3990000000.00,133000.00
105.00,3,TRUE,TRUE,TRUE,North Program Organization,5985000000.00,199500.00
92.00,1,TRUE,TRUE,TRUE,Niavaran,6300000000.00,210000.00
350.00,4,TRUE,TRUE,TRUE,Gheitarieh,35000000000.00,1166666.67
100.00,2,TRUE,TRUE,TRUE,Mirza Shirazi,4100000000.00,136666.67
150.00,3,TRUE,TRUE,TRUE,Northern Chitgar,2240000000.00,74666.67
94.00,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,2400000000.00,80000.00
140.00,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,6700000000.00,223333.33
65.00,4,TRUE,TRUE,FALSE,Yousef Abad,8500000000.00,283333.33
84.00,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,2600000000.00,86666.67
114.00,2,TRUE,TRUE,TRUE,Mehran,6840000000.00,228000.00
114.00,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,5500000000.00,183333.33
40.00,1,TRUE,FALSE,TRUE,Northren Jamalzadeh,1500000000.00,50000.00
82.00,2,FALSE,FALSE,TRUE,Parand,353000000.00,11766.67
87.00,2,TRUE,TRUE,TRUE,Koohsar,2350000000.00,78333.33
86.00,2,FALSE,FALSE,TRUE,Parand,470000000.00,15666.67
500.00,5,TRUE,TRUE,FALSE,Gandhi,70000000000.00,2333333.33
61.00,1,FALSE,TRUE,FALSE,Shahr-e-Ziba,1490000000.00,49666.67
96.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,5280000000.00,176000.00
90.00,2,TRUE,TRUE,TRUE,Shahran,3400000000.00,113333.33
135.00,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,6000000000.00,200000.00
58.00,1,FALSE,FALSE,TRUE,Parand,295000000.00,9833.33
114.00,2,TRUE,TRUE,TRUE,Gholhak,7550000000.00,251666.67
75.00,2,FALSE,FALSE,FALSE,Parand,380000000.00,12666.67
90.00,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,3450000000.00,115000.00
90.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2900000000.00,96666.67
90.00,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2900000000.00,96666.67
100.00,2,TRUE,TRUE,TRUE,Narmak,3800000000.00,126666.67
82.00,2,TRUE,TRUE,TRUE,Si Metri Ji,1600000000.00,53333.33
58.00,2,TRUE,TRUE,FALSE,Andisheh,754000000.00,25133.33
70.00,2,TRUE,TRUE,TRUE,Karimkhan,3200000000.00,106666.67
110.00,0,TRUE,TRUE,TRUE,Parand,102000000.00,3400.00
303.00,5,TRUE,TRUE,FALSE,Argentina,33330000000.00,1111000.00
83.00,2,FALSE,FALSE,TRUE,Parand,500000000.00,16666.67
75.00,2,TRUE,TRUE,TRUE,Parand,250000000.00,8333.33
114.00,2,TRUE,TRUE,TRUE,Mehran,6840000000.00,228000.00
60.00,2,TRUE,TRUE,FALSE,Central Janatabad,2100000000.00,70000.00
54.00,1,FALSE,FALSE,FALSE,Parand,260000000.00,8666.67
85.00,2,TRUE,TRUE,TRUE,,675000000.00,22500.00
75.00,2,TRUE,TRUE,TRUE,Parand,390000000.00,13000.00
78.00,2,TRUE,FALSE,TRUE,Parand,400000000.00,13333.33
78.00,2,FALSE,FALSE,TRUE,Parand,395000000.00,13166.67
95.00,2,TRUE,TRUE,TRUE,Marzdaran,4085000000.00,136166.67
100.00,2,TRUE,TRUE,TRUE,Ostad Moein,3150000000.00,105000.00
75.00,2,FALSE,TRUE,TRUE,Parand,397000000.00,13233.33
114.00,2,TRUE,TRUE,TRUE,Seyed Khandan,6840000000.00,228000.00
50.00,1,FALSE,FALSE,FALSE,Malard,250000000.00,8333.33
75.00,2,TRUE,FALSE,TRUE,Feiz Garden,2700000000.00,90000.00
105.00,2,TRUE,TRUE,TRUE,Afsarieh,2400000000.00,80000.00
141.00,3,TRUE,TRUE,TRUE,Shahrake Quds,2115000000.00,70500.00
74.00,2,FALSE,TRUE,FALSE,Pirouzi,1600000000.00,53333.33
38.00,1,TRUE,TRUE,FALSE,Fallah,650000000.00,21666.67
80.00,1,TRUE,TRUE,TRUE,Gheitarieh,850000000.00,28333.33
102.00,2,TRUE,TRUE,TRUE,Safadasht,938400000.00,31280.00
110.00,2,TRUE,TRUE,TRUE,Niavaran,10640000000.00,354666.67
98.00,2,FALSE,FALSE,FALSE,Shahrake Qods,830000000.00,27666.67
57.00,1,TRUE,TRUE,TRUE,Ostad Moein,1600000000.00,53333.33
45.00,1,FALSE,TRUE,TRUE,Si Metri Ji,890000000.00,29666.67
105.00,2,TRUE,TRUE,TRUE,Jeyhoon,2500000000.00,83333.33
135.00,2,TRUE,TRUE,FALSE,Rudhen,3500000000.00,116666.67
65.00,1,FALSE,FALSE,TRUE,Saadat Abad,3490000000.00,116333.33
88.00,2,FALSE,TRUE,TRUE,Shahrake Quds,750000000.00,25000.00
110.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,5050000000.00,168333.33
63.00,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,2600000000.00,86666.67
94.00,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,2400000000.00,80000.00
45.00,1,FALSE,TRUE,FALSE,Karoon,890000000.00,29666.67
40.00,1,FALSE,TRUE,FALSE,Azarbaijan,1000000000.00,33333.33
100.00,2,FALSE,FALSE,FALSE,Northren Jamalzadeh,3600000000.00,120000.00
89.00,2,TRUE,TRUE,FALSE,Amirabad,3500000000.00,116666.67
65.00,2,TRUE,TRUE,FALSE,Afsarieh,1330000000.00,44333.33
125.00,2,TRUE,TRUE,TRUE,Central Janatabad,6250000000.00,208333.33
125.00,2,TRUE,TRUE,TRUE,Central Janatabad,6250000000.00,208333.33
136.00,3,TRUE,TRUE,TRUE,Pasdaran,7300000000.00,243333.33
150.00,3,TRUE,TRUE,TRUE,Heravi,7600000000.00,253333.33
55.00,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,1580000000.00,52666.67
130.00,3,TRUE,TRUE,TRUE,Seyed Khandan,8450000000.00,281666.67
73.00,2,FALSE,TRUE,FALSE,West Ferdows Boulevard,1840000000.00,61333.33
85.00,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,3600000000.00,120000.00
63.00,1,TRUE,TRUE,TRUE,Ostad Moein,1380000000.00,46000.00
100.00,2,TRUE,TRUE,TRUE,Tajrish,5700000000.00,190000.00
83.00,2,TRUE,TRUE,TRUE,Ozgol,55000000.00,1833.33
110.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3150000000.00,105000.00
71.00,2,TRUE,TRUE,TRUE,North Program Organization,2160000000.00,72000.00
37.00,1,FALSE,TRUE,FALSE,Hashemi,570000000.00,19000.00
68.00,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2100000000.00,70000.00
78.00,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2450000000.00,81666.67
105.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3250000000.00,108333.33
60.00,1,TRUE,TRUE,FALSE,Punak,2000000000.00,66666.67
113.00,2,TRUE,TRUE,TRUE,Karimkhan,3170000000.00,105666.67
300.00,5,TRUE,TRUE,FALSE,Lavasan,25000000000.00,833333.33
50.00,2,FALSE,TRUE,FALSE,Jeyhoon,730000000.00,24333.33
60.00,1,FALSE,TRUE,FALSE,Beryanak,830000000.00,27666.67
37.00,1,FALSE,FALSE,FALSE,Ostad Moein,620000000.00,20666.67
33.00,1,FALSE,TRUE,FALSE,Beryanak,560000000.00,18666.67
73.00,2,FALSE,TRUE,TRUE,Jeyhoon,1580000000.00,52666.67
59.00,1,FALSE,TRUE,FALSE,Beryanak,880000000.00,29333.33
95.00,2,TRUE,TRUE,TRUE,Qarchak,1450000000.00,48333.33
75.00,2,FALSE,FALSE,FALSE,Parand,300000000.00,10000.00
65.00,2,FALSE,TRUE,TRUE,Ostad Moein,1550000000.00,51666.67
52.00,1,FALSE,TRUE,FALSE,Pirouzi,1250000000.00,41666.67
105.00,2,TRUE,TRUE,FALSE,Andisheh,1100000000.00,36666.67
50.00,1,FALSE,TRUE,FALSE,Ostad Moein,850000000.00,28333.33
74.00,2,TRUE,TRUE,TRUE,Pirouzi,2200000000.00,73333.33
132.00,3,TRUE,FALSE,TRUE,Southern Suhrawardi,6700000000.00,223333.33
104.00,2,TRUE,TRUE,TRUE,Mehran,4200000000.00,140000.00
50.00,1,FALSE,FALSE,FALSE,Jeyhoon,715000000.00,23833.33
55.00,1,TRUE,TRUE,TRUE,Komeil,1100000000.00,36666.67
46.00,1,FALSE,FALSE,FALSE,Komeil,700000000.00,23333.33
55.00,2,FALSE,TRUE,TRUE,Beryanak,1020000000.00,34000.00
108.00,2,TRUE,TRUE,FALSE,Parand,1150000000.00,38333.33
68.00,2,TRUE,TRUE,TRUE,Ostad Moein,1970000000.00,65666.67
130.00,2,TRUE,TRUE,TRUE,Khademabad Garden,1755000000.00,58500.00
2550000000.00,2,TRUE,TRUE,TRUE,Central Janatabad,2550000000.00,85000.00
40.00,1,FALSE,TRUE,FALSE,Tenant,1050000000.00,35000.00
63.00,1,FALSE,FALSE,TRUE,Tenant,1350000000.00,45000.00
140.00,3,TRUE,TRUE,TRUE,Mirdamad,8000000000.00,266666.67
42.00,1,TRUE,TRUE,TRUE,Jeyhoon,900000000.00,30000.00
90.00,2,TRUE,TRUE,TRUE,Tenant,3150000000.00,105000.00
39.00,1,TRUE,TRUE,FALSE,Andisheh,550000000.00,18333.33
55.00,2,TRUE,TRUE,TRUE,Andisheh,450000000.00,15000.00
200.00,3,TRUE,TRUE,TRUE,Shahrake Gharb,14000000000.00,466666.67
98.00,2,TRUE,TRUE,TRUE,Si Metri Ji,1950000000.00,65000.00
71.00,2,TRUE,TRUE,FALSE,Salsabil,1185000000.00,39500.00
50.00,1,FALSE,FALSE,TRUE,Tenant,1250000000.00,41666.67
53.00,1,FALSE,TRUE,FALSE,Tenant,1113000000.00,37100.00
60.00,1,TRUE,TRUE,TRUE,Punak,2750000000.00,91666.67
160.00,3,TRUE,TRUE,TRUE,Pakdasht,980000000.00,32666.67
63.00,2,TRUE,FALSE,TRUE,Tenant,1890000000.00,63000.00
96.00,2,TRUE,TRUE,TRUE,Tenant,2400000000.00,80000.00
90.00,2,TRUE,TRUE,TRUE,Tenant,2300000000.00,76666.67
120.00,3,TRUE,TRUE,TRUE,Tenant,3240000000.00,108000.00
100.00,2,TRUE,TRUE,TRUE,Tenant,2600000000.00,86666.67
80.00,2,TRUE,TRUE,TRUE,Ostad Moein,2440000000.00,81333.33
43.00,1,TRUE,TRUE,TRUE,Tenant,1200000000.00,40000.00
79.00,2,TRUE,TRUE,TRUE,Tenant,2930000000.00,97666.67
50.00,1,FALSE,FALSE,TRUE,Tenant,1200000000.00,40000.00
60.00,1,FALSE,TRUE,FALSE,Tenant,1120000000.00,37333.33
55.00,1,FALSE,FALSE,FALSE,Tenant,1420000000.00,47333.33
150.00,3,TRUE,TRUE,TRUE,Dezashib,12000000000.00,400000.00
55.00,1,TRUE,TRUE,TRUE,Andisheh,450000000.00,15000.00
55.00,1,FALSE,TRUE,FALSE,Tenant,1155000000.00,38500.00
100.00,2,TRUE,TRUE,TRUE,Tajrish,5700000000.00,190000.00
60.00,1,TRUE,TRUE,FALSE,Tenant,1400000000.00,46666.67
96.00,2,TRUE,TRUE,TRUE,Gisha,5500000000.00,183333.33
112.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3300000000.00,110000.00
65.00,2,TRUE,TRUE,FALSE,Andisheh,600000000.00,20000.00
100.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1060000000.00,35333.33
105.00,2,TRUE,TRUE,TRUE,Yousef Abad,5600000000.00,186666.67
125.00,3,TRUE,FALSE,FALSE,Mirdamad,6500000000.00,216666.67
48.00,1,TRUE,TRUE,FALSE,Jeyhoon,995000000.00,33166.67
67.00,2,TRUE,TRUE,TRUE,Hakimiyeh,2170000000.00,72333.33
83.00,2,TRUE,TRUE,TRUE,Farmanieh,6200000000.00,206666.67
150.00,3,TRUE,TRUE,TRUE,Pardis,3900000000.00,130000.00
100.00,2,TRUE,TRUE,TRUE,Ostad Moein,3150000000.00,105000.00
111.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3150000000.00,105000.00
53.00,2,FALSE,FALSE,FALSE,Tenant,1100000000.00,36666.67
75.00,2,FALSE,FALSE,TRUE,Parand,350000000.00,11666.67
92.00,2,TRUE,TRUE,TRUE,Sabalan,2300000000.00,76666.67
53.00,1,TRUE,TRUE,TRUE,Jeyhoon,1500000000.00,50000.00
47.00,1,FALSE,TRUE,FALSE,Karoon,800000000.00,26666.67
330.00,3,TRUE,TRUE,TRUE,Farmanieh,46200000000.00,1540000.00
44.00,1,TRUE,TRUE,FALSE,Jeyhoon,1040000000.00,34666.67
80.00,2,TRUE,TRUE,TRUE,Gheitarieh,6000000000.00,200000.00
81.00,2,TRUE,TRUE,FALSE,Valiasr,1800000000.00,60000.00
117.00,3,TRUE,TRUE,TRUE,Ostad Moein,3680000000.00,122666.67
37.00,1,FALSE,TRUE,FALSE,Azarbaijan,950000000.00,31666.67
82.00,2,TRUE,TRUE,TRUE,Parand,360000000.00,12000.00
98.00,2,TRUE,TRUE,TRUE,Si Metri Ji,1950000000.00,65000.00
150.00,3,FALSE,TRUE,FALSE,Zafar,6000000000.00,200000.00
51.00,1,TRUE,TRUE,FALSE,Hor Square,858500000.00,28616.67
95.00,2,TRUE,TRUE,TRUE,Shahran,3250000000.00,108333.33
63.00,1,TRUE,TRUE,TRUE,Ostad Moein,1280000000.00,42666.67
80.00,2,FALSE,FALSE,TRUE,Parand,390000000.00,13000.00
133.00,3,TRUE,TRUE,TRUE,Ekhtiarieh,8400000000.00,280000.00
48.00,1,FALSE,FALSE,TRUE,Fallah,710000000.00,23666.67
185.00,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,9500000000.00,316666.67
62.00,1,TRUE,TRUE,TRUE,Fallah,806000000.00,26866.67
75.00,2,TRUE,FALSE,TRUE,Fallah,1200000000.00,40000.00
48.00,1,FALSE,FALSE,TRUE,Fallah,740000000.00,24666.67
57.00,1,TRUE,TRUE,TRUE,Ostad Moein,1600000000.00,53333.33
55.00,3,TRUE,TRUE,TRUE,Hashemi,1650000000.00,55000.00
48.00,1,TRUE,TRUE,TRUE,Ostad Moein,1350000000.00,45000.00
49.00,1,TRUE,TRUE,TRUE,Si Metri Ji,900000000.00,30000.00
60.00,2,FALSE,TRUE,TRUE,East Pars,1380000000.00,46000.00
130.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,4150000000.00,138333.33
70.00,2,TRUE,FALSE,TRUE,Ray,1820000000.00,60666.67
113.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3170000000.00,105666.67
80.00,2,TRUE,TRUE,TRUE,Abazar,3000000000.00,100000.00
93.00,2,TRUE,TRUE,FALSE,Shahrake Quds,650000000.00,21666.67
60.00,1,TRUE,TRUE,TRUE,Railway,870000000.00,29000.00
56.00,2,TRUE,TRUE,TRUE,East Pars,1550000000.00,51666.67
65.00,2,TRUE,TRUE,TRUE,Central Janatabad,2620000000.00,87333.33
68.00,2,FALSE,TRUE,TRUE,Ostad Moein,1320000000.00,44000.00
104.00,2,TRUE,TRUE,TRUE,Si Metri Ji,1830000000.00,61000.00
84.00,2,TRUE,TRUE,TRUE,Central Janatabad,3850000000.00,128333.33
72.00,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2000000000.00,66666.67
80.00,2,TRUE,TRUE,TRUE,Shahrake Qods,880000000.00,29333.33
68.00,2,TRUE,TRUE,TRUE,Ostad Moein,1970000000.00,65666.67
44.00,1,TRUE,TRUE,FALSE,Jeyhoon,1050000000.00,35000.00
105.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2700000000.00,90000.00
124.00,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,3980000000.00,132666.67
220.00,3,TRUE,TRUE,TRUE,Niavaran,20900000000.00,696666.67
83.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2640000000.00,88000.00
68.00,2,TRUE,TRUE,TRUE,Ostad Moein,1970000000.00,65666.67
115.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,4900000000.00,163333.33
80.00,2,TRUE,TRUE,TRUE,Ostad Moein,2250000000.00,75000.00
66.00,1,FALSE,TRUE,FALSE,Andisheh,750000000.00,25000.00
68.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2930000000.00,97666.67
60.00,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2550000000.00,85000.00
62.00,2,TRUE,TRUE,FALSE,Punak,2250000000.00,75000.00
57.00,1,TRUE,TRUE,TRUE,Ostad Moein,1600000000.00,53333.33
87.00,2,TRUE,FALSE,TRUE,Parastar,2500000000.00,83333.33
59.00,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,1950000000.00,65000.00
55.00,1,TRUE,TRUE,TRUE,East Pars,1450000000.00,48333.33
101.00,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,5252000000.00,175066.67
62.00,2,TRUE,TRUE,FALSE,Shahran,2100000000.00,70000.00
113.00,2,TRUE,TRUE,TRUE,Pasdaran,8475000000.00,282500.00
78.00,2,TRUE,TRUE,TRUE,Keshavarz Boulevard,3500000000.00,116666.67
66.00,1,TRUE,TRUE,FALSE,Shahrake Quds,520000000.00,17333.33
38.00,1,FALSE,TRUE,FALSE,Andisheh,320000000.00,10666.67
90.00,2,TRUE,TRUE,FALSE,Yousef Abad,6300000000.00,210000.00
45.00,1,FALSE,FALSE,FALSE,Karoon,680000000.00,22666.67
72.00,2,TRUE,TRUE,TRUE,Saadat Abad,4000000000.00,133333.33
105.00,2,TRUE,TRUE,TRUE,North Program Organization,4900000000.00,163333.33
155.00,3,TRUE,TRUE,TRUE,North Program Organization,5100000000.00,170000.00
112.00,3,TRUE,TRUE,TRUE,Abazar,4300000000.00,143333.33
65.00,1,TRUE,TRUE,TRUE,Hassan Abad,510000000.00,17000.00
40.00,1,TRUE,TRUE,TRUE,East Pars,1145000000.00,38166.67
140.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3800000000.00,126666.67
155.00,3,TRUE,TRUE,TRUE,North Program Organization,5300000000.00,176666.67
50.00,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2200000000.00,73333.33
45.00,1,FALSE,TRUE,FALSE,Islamshahr,218000000.00,7266.67
68.00,1,TRUE,TRUE,TRUE,Shahrake Gharb,5000000000.00,166666.67
85.00,2,FALSE,TRUE,FALSE,Islamshahr,430000000.00,14333.33
170.00,3,TRUE,TRUE,TRUE,North Program Organization,8000000000.00,266666.67
50.00,1,FALSE,TRUE,FALSE,Islamshahr,240000000.00,8000.00
55.00,1,FALSE,TRUE,FALSE,Islamshahr,330000000.00,11000.00
75.00,2,TRUE,TRUE,TRUE,Saadat Abad,315000000.00,10500.00
96.00,3,TRUE,FALSE,TRUE,Shahryar,1145000000.00,38166.67
58.00,1,FALSE,FALSE,FALSE,Parand,235000000.00,7833.33
43.00,1,FALSE,TRUE,FALSE,Nawab,700000000.00,23333.33
58.00,1,FALSE,FALSE,FALSE,Parand,255000000.00,8500.00
103.00,2,TRUE,TRUE,TRUE,Feiz Garden,4000000000.00,133333.33
70.00,1,TRUE,TRUE,TRUE,Pasdaran,5100000000.00,170000.00
150.00,3,TRUE,TRUE,TRUE,Pasdaran,9750000000.00,325000.00
65.00,1,FALSE,TRUE,FALSE,Pakdasht,320000000.00,10666.67
140.00,2,FALSE,TRUE,TRUE,Marzdaran,5400000000.00,180000.00
79.00,2,FALSE,TRUE,TRUE,Si Metri Ji,1400000000.00,46666.67
97.00,2,FALSE,FALSE,TRUE,Jeyhoon,2300000000.00,76666.67
90.00,2,TRUE,TRUE,TRUE,Marzdaran,6230000000.00,207666.67
175.00,3,TRUE,TRUE,TRUE,Waterfall,8600000000.00,286666.67
90.00,2,TRUE,TRUE,TRUE,Marzdaran,6500000000.00,216666.67
58.00,1,TRUE,TRUE,FALSE,Chidz,3000000000.00,100000.00
100.00,2,TRUE,TRUE,TRUE,Mahallati,5300000000.00,176666.67
135.00,2,FALSE,FALSE,FALSE,Seyed Khandan,3800000000.00,126666.67
185.00,3,TRUE,TRUE,TRUE,Ekhtiarieh,16200000000.00,540000.00
50.00,1,FALSE,TRUE,FALSE,Northern Janatabad,1745000000.00,58166.67
85.00,2,TRUE,TRUE,TRUE,Salsabil,2000000000.00,66666.67
110.00,3,TRUE,TRUE,TRUE,Abazar,4250000000.00,141666.67
67.00,2,TRUE,TRUE,TRUE,Central Janatabad,3150000000.00,105000.00
190.00,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,9500000000.00,316666.67
95.00,2,TRUE,TRUE,TRUE,Yousef Abad,6300000000.00,210000.00
55.00,1,TRUE,TRUE,FALSE,Salsabil,1050000000.00,35000.00
75.00,2,FALSE,FALSE,TRUE,Parand,550000000.00,18333.33
87.00,2,TRUE,TRUE,TRUE,Jeyhoon,1860000000.00,62000.00
42.00,1,TRUE,TRUE,TRUE,Jeyhoon,930000000.00,31000.00
80.00,1,TRUE,TRUE,TRUE,Jordan,4500000000.00,150000.00
102.00,2,TRUE,TRUE,TRUE,Saadat Abad,5000000000.00,166666.67
140.00,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,7300000000.00,243333.33
120.00,2,TRUE,TRUE,TRUE,Saadat Abad,6000000000.00,200000.00
212.00,4,TRUE,TRUE,FALSE,Farmanieh,36000000000.00,1200000.00
62.00,2,TRUE,TRUE,FALSE,Punak,2100000000.00,70000.00
41.00,1,FALSE,FALSE,TRUE,Si Metri Ji,790000000.00,26333.33
75.00,2,FALSE,TRUE,TRUE,Jeyhoon,1700000000.00,56666.67
57.00,1,TRUE,TRUE,TRUE,Si Metri Ji,990000000.00,33000.00
50.00,1,TRUE,TRUE,TRUE,Hashemi,1500000000.00,50000.00
54.00,1,TRUE,TRUE,TRUE,Punak,2820000000.00,94000.00
133.00,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,7500000000.00,250000.00
97.00,2,TRUE,TRUE,TRUE,Shahrake Gharb,5600000000.00,186666.67
165.00,3,TRUE,TRUE,TRUE,Niavaran,17655000000.00,588500.00
59.00,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,1150000000.00,38333.33
60.00,2,TRUE,TRUE,FALSE,Karoon,1450000000.00,48333.33
135.00,2,TRUE,TRUE,TRUE,Mirdamad,9970000000.00,332333.33
60.00,1,FALSE,TRUE,FALSE,Azarbaijan,740000000.00,24666.67
52.00,1,TRUE,TRUE,TRUE,Niavaran,4600000000.00,153333.33
65.00,1,TRUE,TRUE,TRUE,Hashemi,1530000000.00,51000.00
95.00,2,TRUE,TRUE,TRUE,Shahran,3150000000.00,105000.00
60.00,1,TRUE,TRUE,FALSE,Northern Janatabad,2280000000.00,76000.00
